,text,label
9344,The notion of modern art is closely related to Modernism .,B1
9345,The house was built in 1750 ; there was an addition added in the 1820s .,B1
9346,"In 1892 he went to Paris , where he taught singing , and he coached many American and French artists for the operatic stage .",B1
9347,The first child born from egg donation was in 1983 in Australia .,B1
9348,History was written about states or nations during the Renaissance .,B1
9349,"The center ultimately opened to the public on December 16 , 1997 .",B1
9350,The first paper issues of the Australian dollar were issued in 1966 .,B1
9351,"The game was separated into five episodes , released in two -month intervals .",B1
9352,He played a brief part in the revolutionary events of 1848 .,B1
9353,Car rentals are subject to many conditions which vary from one brand to another .,B1
9354,"As of the 2011 testing season , exams cost $ 87 each , though the cost may reduced for poor students who cannot pay for it .",B1
9355,"In many countries , drowning is one of the main causes of preventable death for children under 12 years old .",B1
9356,He received 2.33 % of the vote in the first round of the 2002 French presidential election .,B1
9357,Many groups from India have set up training camps in the southern part of the country .,B1
9358,In the late 1980s and early 1990s the number of cars attempting to enter each race was as high as 39 .,B1
9359,It was not until the late 1980s that interest was awakened in the old building .,B1
9360,"The silver birch is a medium-sized tree , which has triangle - shaped leaves .",B1
9361,Mermaids could also swim up rivers to freshwater lakes .,B1
9362,"A special Christmas family meal is traditionally an important part of the holiday 's celebration , and the food that is served varies greatly from country to country .",B1
9363,"At the beginning of the 1940s , the track needed more improvement .",B1
9364,"During the late twentieth century , more and more mosques have been used for political purposes .",B1
9365,"Several former cast members are scheduled to return to the show , or have been asked back .",B1
9366,A significant factor is the energy needed for a reasonable travel time .,B1
9367,The show also has slang not used in today 's culture .,B1
9368,"Plans exist for a cinema , a DIY and a clothing store .",B1
9369,"In 2012 the event was visited by totally 50 700 people , which meant a new record had been broken .",B1
9370,Llullaillaco is a stratovolcano which rises 2200 m above the surrounding terrain .,B1
9371,There are more than 90 flavors worldwide .,B1
9372,Appointments to both Orders stopped after 14 August 1947 .,B1
9373,The paper also became more openly political during the time of punk .,B1
9374,"To the band 's surprise , the song became a hit at prom dances .",B1
9375,This suborder contains only two families at present .,B1
9376,Following the key signature is the time signature .,B1
9377,All the seeds made it through the first round without incident .,B1
9378,"In Europe , basil is placed in the hands of the dead to ensure a safe journey .",B1
9379,"Furthermore , legacy applications that attempt to access hardware directly cannot do so in user mode .",B1
9380,"In 1913 , he became ill and had to have teeth removed .",B1
9381,In 1882 a police camp was set up that allowed a small settlement to develop .,B1
9382,His paintings are usually single figures of beautiful women .,B1
9383,A Boiler Room Brawl is a match where two wrestlers fight in a boiler room .,B1
9384,"In the northwestern hills of the state , there are more northern - hardwood type trees .",B1
9385,There is no musical introduction except drumrolls announcing the beginning of the scene .,B1
9386,"In some Asian cultures , ceremonies also play an important social role , for example the tea ceremony .",B1
9387,It was never intended as a teaching tool .,B1
9388,"The pelican eel 's most notable feature is its large mouth , which is much larger than its body .",B1
9389,This is a list of the tallest structures in Australia .,B1
9390,The stage is empty while the music creates a thunder storm .,B1
9391,"Reading right to left , top to bottom , the symbols are as follows .",B1
9392,He was educated at the Jesuit college in Rome .,B1
9393,One or more contestants would walk on .,B1
9394,Road density is 3.83 kilometer per square kilometer of land .,B1
9395,The median age in the city was 43.2 years .,B1
9396,"Once boot options have been selected , GRUB loads the selected kernel into memory and passes control to the kernel .",B2
9397,"In the very early versions of quicksort , the leftmost element of the partition would often be chosen as the pivot element .",B2
9398,"Passes are synced between iOS devices using iCloud , and OS X 10.8.2 and later also support opening passes to be sent to users ' iOS devices .",B2
9399,"That night , the animals throw a party in the barn .",B2
9400,"In 2005 , a poll of 2,000 people revealed the pepper to be Britain 's fourth - favorite culinary vegetable .",B2
9401,"Hubs can be used for : Historically , the main reason for purchasing hubs rather than switches was their price .",B2
9402,"If a player does not roll any pairs during his turn , the dice are passed to the player on the right .",B2
9403,"In contrast , a real image is one that is formed when the outgoing rays from a point converge at a real location .",B2
9404,"Margarita enters naked into the realm of night , after she learns to fly , and control her unleashed passions .",B2
9405,"In British English , a car of this configuration is called a saloon .",B2
9406,The development team chose to not include lethal weapons in the game .,B2
9407,"There is a huge statue erected in honor of all the Netherlands sea-rescuers , opened in 1935 and is sometimes mistakenly assumed to honor Dorus .",B2
9408,Generating accurate true-color images from Mars 's surface is surprisingly complicated .,B1
9409,"Despite having many troubles during his reign , Arshak II was able to change many parts of his kingdom for the better .",B2
9410,India was not affected by the imperial order-in- council of 1825 that attempted to introduce the British sterling coinage to the British colonies .,B2
9411,"PEC is often described in the media as a pressure group , and regularly makes public comment about language - related news stories , particularly jargon .",B1
9412,It is possible to walk upon the walls for roughly half the circumference .,B2
9413,"Because the verses were written in Greek , the keepers would always be helped by two Greek translators .",B2
9414,"This constellation should not be confused with Lupus , the wolf .",B2
9415,"In May 1863 , the inspector-general had directed the police to act on their own initiative .",B2
9416,Swardspeak is a kind of Taglish and Englog used by gay people .,B2
9417,About ten distinct IFNs have been identified in mammals ; seven of these have been described for humans .,B1
9418,A harmonium and handclaps were added on July 16 .,B2
9419,"Some engineering students and engineers carried ten-inch slide rules in belt holsters , and even into the mid 1970s this was a common sight on campuses .",B2
9420,Skyrmions are important in the emerging solid state technology of spintronics where they promise data storage at much higher densities than ever before .,B2
